StationID,ActivityStartDate,ActivityStartTime/Time,NitrateNitrite_units,NitrateNitrite,Depth_m,Source
CW-019,4/26/2017,10:29:00 AM,mg/L,0.26,0.3,DHEC
CW-236,6/8/2017,12:56:00 PM,mg/L,0.25,0.3,DHEC
CW-206,5/23/2017,10:03:00 AM,mg/L,0.39,0.3,DHEC
CW-222,12/11/2017,11:42:00 AM,mg/L,0.5,0.3,DHEC
RS-17340,6/8/2017,12:32:00 PM,mg/L,0.084,0.3,DHEC
CW-016F,12/11/2017,2:54:00 PM,mg/L,0.94,0.3,DHEC
CW-033,11/30/2017,11:45:00 AM,mg/L,0.67,0.3,DHEC
CW-036,12/6/2017,11:11:00 AM,mg/L,16,0.3,DHEC
CW-083,4/17/2017,2:04:00 PM,mg/L,1.2,0.3,DHEC
CW-036,9/19/2017,10:40:00 AM,mg/L,1.3,0.3,DHEC
CW-057,7/18/2017,12:31:00 PM,mg/L,0.43,0.3,DHEC
CW-072,3/29/2017,1:34:00 PM,mg/L,0.02,0.3,DHEC
RS-17352,8/1/2017,11:07:00 AM,mg/L,0.14,0.3,DHEC
CW-016,6/13/2017,10:16:00 AM,mg/L,1.4,0.3,DHEC
RS-17352,7/18/2017,12:12:00 PM,mg/L,0.16,0.3,DHEC
CW-236,12/27/2017,10:30:00 AM,mg/L,0.069,0.3,DHEC
RS-17352,9/19/2017,10:10:00 AM,mg/L,0.11,0.3,DHEC
CW-174,4/12/2017,11:36:00 AM,mg/L,0.64,0.3,DHEC
CW-252,1/30/2017,2:10:00 PM,mg/L,0.052,0.3,DHEC
CW-072,2/9/2017,12:20:00 PM,mg/L,0.054,0.3,DHEC
RL-17055,9/28/2017,12:53:00 PM,mg/L,0.02,0.3,DHEC
CW-019,2/9/2017,10:25:00 AM,mg/L,0.3,0.3,DHEC
CW-083,8/1/2017,10:29:00 AM,mg/L,1.2,0.3,DHEC
RS-17384,6/22/2017,10:27:00 AM,mg/L,0.064,0.3,DHEC
CW-207,9/28/2017,12:42:00 PM,mg/L,0.063,0.3,DHEC
CW-016F,6/13/2017,10:41:00 AM,mg/L,0.5,0.3,DHEC
CW-016F,2/8/2017,11:05:00 AM,mg/L,1.6,0.3,DHEC
RS-17352,1/12/2017,8:53:00 AM,mg/L,0.044,0.3,DHEC
CW-236,7/20/2017,10:13:00 AM,mg/L,0.16,0.3,DHEC
CW-017,7/20/2017,10:47:00 AM,mg/L,0.033,0.3,DHEC
CW-231,5/16/2017,10:45:00 AM,mg/L,0.7,0.3,DHEC
CW-016F,5/11/2017,11:10:00 AM,mg/L,0.68,0.3,DHEC
CW-036,4/17/2017,12:34:00 PM,mg/L,12,0.3,DHEC
CW-231,12/11/2017,10:16:00 AM,mg/L,0.96,0.3,DHEC
CW-057,10/18/2017,11:35:00 AM,mg/L,0.91,0.3,DHEC
CW-036,2/7/2017,1:42:00 PM,mg/L,10,0.3,DHEC
RS-17384,1/30/2017,10:17:00 AM,mg/L,0.096,0.3,DHEC
RL-17055,5/30/2017,12:36:00 PM,mg/L,0.23,0.3,DHEC
CW-014,5/24/2017,1:44:00 PM,mg/L,0.18,0.3,DHEC
RS-17352,3/8/2017,10:26:00 AM,mg/L,0.02,0.3,DHEC
CW-016,7/18/2017,11:04:00 AM,mg/L,0.71,0.3,DHEC
RL-17127,4/12/2017,12:09:00 PM,mg/L,0.5,0.3,DHEC
CW-033,6/14/2017,12:48:00 PM,mg/L,0.2,0.3,DHEC
CW-231,4/12/2017,10:00:00 AM,mg/L,0.62,0.3,DHEC
CW-016F,10/18/2017,10:58:00 AM,mg/L,1.7,0.3,DHEC
CW-174,8/23/2017,10:49:00 AM,mg/L,0.7,0.3,DHEC
CW-019,7/27/2017,10:28:00 AM,mg/L,0.23,0.3,DHEC
CW-016,1/5/2017,12:12:00 PM,mg/L,0.7,0.3,DHEC
CW-036,3/8/2017,12:11:00 PM,mg/L,12,0.3,DHEC
CW-174,10/19/2017,12:19:00 PM,mg/L,0.95,0.3,DHEC
CW-083,2/7/2017,11:13:00 AM,mg/L,1.4,0.3,DHEC
CW-019,3/29/2017,10:51:00 AM,mg/L,0.36,0.3,DHEC
CW-233,10/12/2017,11:09:00 AM,mg/L,0.037,0.3,DHEC
RL-17071,1/5/2017,11:55:00 AM,mg/L,0.54,0.3,DHEC
CW-083,6/20/2017,11:10:00 AM,mg/L,0.51,0.3,DHEC
RL-17071,6/13/2017,11:01:00 AM,mg/L,0.57,0.3,DHEC
CW-016,3/9/2017,11:30:00 AM,mg/L,1.9,0.3,DHEC
CW-014,1/12/2017,10:03:00 AM,mg/L,0.22,0.3,DHEC
CW-083,10/4/2017,9:47:00 AM,mg/L,2.8,0.3,DHEC
CW-252,3/29/2017,2:15:00 PM,mg/L,0.02,0.3,DHEC
CW-236,11/21/2017,9:40:00 AM,mg/L,0.02,0.3,DHEC
CW-016F,4/11/2017,11:06:00 AM,mg/L,0.63,0.3,DHEC
CW-016,2/8/2017,11:21:00 AM,mg/L,1.3,0.3,DHEC
CW-233,4/5/2017,10:23:00 AM,mg/L,0.52,0.3,DHEC
CW-033,10/19/2017,12:31:00 PM,mg/L,0.95,0.3,DHEC
RL-17127,5/16/2017,12:04:00 PM,mg/L,0.32,0.3,DHEC
CW-231,2/16/2017,2:05:00 PM,mg/L,1.4,0.3,DHEC
CW-016,10/18/2017,10:32:00 AM,mg/L,0.74,0.3,DHEC
CW-251,2/9/2017,12:40:00 PM,mg/L,0.27,0.3,DHEC
RL-17127,6/14/2017,1:00:00 PM,mg/L,0.18,0.3,DHEC
CW-236,4/5/2017,11:34:00 AM,mg/L,0.099,0.3,DHEC
RL-17071,9/20/2017,11:27:00 AM,mg/L,0.98,0.3,DHEC
CW-207,7/27/2017,12:15:00 PM,mg/L,0.023,0.3,DHEC
CW-251,6/22/2017,2:18:00 PM,mg/L,0.029,0.3,DHEC
CW-057,8/9/2017,11:55:00 AM,mg/L,0.84,0.3,DHEC
CW-041,9/19/2017,8:54:00 AM,mg/L,0.8,0.3,DHEC
CW-206,9/25/2017,10:30:00 AM,mg/L,0.38,0.3,DHEC
RS-17384,4/26/2017,9:56:00 AM,mg/L,0.02,0.3,DHEC
RL-17055,4/26/2017,12:22:00 PM,mg/L,0.61,0.3,DHEC
CW-014,3/8/2017,12:44:00 PM,mg/L,0.4,0.3,DHEC
RS-17340,11/21/2017,10:24:00 AM,mg/L,0.02,0.3,DHEC
CW-233,2/9/2017,9:15:00 AM,mg/L,0.31,0.3,DHEC
RL-17071,10/18/2017,11:21:00 AM,mg/L,1.5,0.3,DHEC
RS-17340,2/9/2017,10:42:00 AM,mg/L,0.02,0.3,DHEC
CW-017,8/3/2017,12:47:00 PM,mg/L,0.033,0.3,DHEC
CW-041,11/16/2017,8:50:00 AM,mg/L,0.26,0.3,DHEC
CW-072,6/22/2017,1:52:00 PM,mg/L,0.028,0.3,DHEC
CW-017,1/24/2017,10:23:00 AM,mg/L,0.16,0.3,DHEC
CW-206,2/28/2017,10:15:00 AM,mg/L,0.51,0.3,DHEC
CW-014,2/7/2017,2:25:00 PM,mg/L,0.28,0.3,DHEC
RL-17127,8/23/2017,11:15:00 AM,mg/L,0.43,0.3,DHEC
CW-207,6/22/2017,12:41:00 PM,mg/L,0.13,0.3,DHEC
CW-174,6/14/2017,12:16:00 PM,mg/L,0.6,0.3,DHEC
CW-206,4/17/2017,10:46:00 AM,mg/L,0.4,0.3,DHEC
RL-17055,3/29/2017,12:42:00 PM,mg/L,0.64,0.3,DHEC
CW-017,10/12/2017,12:59:00 PM,mg/L,0.02,0.3,DHEC
CW-057,4/11/2017,10:35:00 AM,mg/L,0.67,0.3,DHEC
CW-019,12/5/2017,10:56:00 AM,mg/L,0.47,0.3,DHEC
CW-057,12/11/2017,3:20:00 PM,mg/L,1.2,0.3,DHEC
CW-207,12/5/2017,12:35:00 PM,mg/L,0.58,0.3,DHEC
RL-17127,3/13/2017,12:45:00 PM,mg/L,1.1,0.3,DHEC
CW-041,10/4/2017,9:22:00 AM,mg/L,0.94,0.3,DHEC
RL-17071,2/8/2017,10:45:00 AM,mg/L,1.4,0.3,DHEC
CW-041,4/17/2017,10:49:00 AM,mg/L,0.94,0.3,DHEC
CW-041,6/20/2017,11:40:00 AM,mg/L,0.35,0.3,DHEC
CW-019,5/31/2017,11:11:00 AM,mg/L,0.42,0.3,DHEC
RL-17127,1/17/2017,11:56:00 AM,mg/L,1.2,0.3,DHEC
CW-222,6/6/2017,11:28:00 AM,mg/L,0.43,0.3,DHEC
RS-17384,9/28/2017,10:05:00 AM,mg/L,0.08,0.3,DHEC
CW-036,1/12/2017,11:12:00 AM,mg/L,8.8,0.3,DHEC
CW-019,6/22/2017,10:59:00 AM,mg/L,0.26,0.3,DHEC
CW-236,3/8/2017,11:41:00 AM,mg/L,0.02,0.3,DHEC
CW-083,12/6/2017,9:52:00 AM,mg/L,2.7,0.3,DHEC
CW-231,9/26/2017,10:15:00 AM,mg/L,0.65,0.3,DHEC
CW-016F,3/9/2017,11:45:00 AM,mg/L,1.1,0.3,DHEC
CW-057,6/13/2017,11:36:00 AM,mg/L,0.37,0.3,DHEC
CL-089,11/20/2017,12:00:00 PM,mg/L,0.5,0.3,DHEC
CW-236,9/7/2017,10:26:00 AM,mg/L,0.085,0.3,DHEC
CW-014,12/6/2017,12:10:00 PM,mg/L,0.18,0.3,DHEC
RL-17071,12/11/2017,3:10:00 PM,mg/L,1,0.3,DHEC
CW-014,7/18/2017,1:08:00 PM,mg/L,0.085,0.3,DHEC
CW-072,1/30/2017,1:33:00 PM,mg/L,0.051,0.3,DHEC
CW-033,1/17/2017,11:40:00 AM,mg/L,2.4,0.3,DHEC
CW-016F,1/5/2017,12:21:00 PM,mg/L,0.58,0.3,DHEC
CW-222,8/30/2017,11:22:00 AM,mg/L,0.34,0.3,DHEC
CW-083,1/12/2017,12:25:00 PM,mg/L,1.2,0.3,DHEC
CW-014,4/17/2017,11:33:00 AM,mg/L,0.26,0.3,DHEC
CW-036,7/18/2017,12:38:00 PM,mg/L,11,0.3,DHEC
CW-231,7/13/2017,10:26:00 AM,mg/L,0.69,0.3,DHEC
RS-17384,3/29/2017,10:18:00 AM,mg/L,0.064,0.3,DHEC
CW-236,10/12/2017,10:12:00 AM,mg/L,0.02,0.3,DHEC
CW-033,9/26/2017,11:12:00 AM,mg/L,0.53,0.3,DHEC
CW-014,11/16/2017,11:54:00 AM,mg/L,0.17,0.3,DHEC
CW-083,9/19/2017,9:25:00 AM,mg/L,11,0.3,DHEC
CW-206,11/27/2017,9:58:00 AM,mg/L,0.52,0.3,DHEC
CW-231,1/17/2017,10:35:00 AM,mg/L,1.1,0.3,DHEC
CW-083,3/8/2017,9:54:00 AM,mg/L,1.8,0.3,DHEC
RL-17132,5/16/2017,9:45:00 AM,mg/L,0.78,0.3,DHEC
CW-072,4/26/2017,1:17:00 PM,mg/L,0.02,0.3,DHEC
CW-057,2/8/2017,11:46:00 AM,mg/L,1.4,0.3,DHEC
CW-036,5/24/2017,12:49:00 PM,mg/L,1.6,0.3,DHEC
RL-17055,1/30/2017,12:36:00 PM,mg/L,1,0.3,DHEC
CW-017,2/9/2017,12:55:00 PM,mg/L,0.14,0.3,DHEC
CW-236,2/9/2017,10:12:00 AM,mg/L,0.08,0.3,DHEC
CW-222,10/31/2017,11:36:00 AM,mg/L,0.32,0.3,DHEC
CW-207,5/30/2017,1:00:00 PM,mg/L,0.27,0.3,DHEC
CW-252,4/26/2017,1:53:00 PM,mg/L,0.02,0.3,DHEC
CW-231,11/30/2017,11:05:00 AM,mg/L,0.7,0.3,DHEC
RS-17352,4/17/2017,1:09:00 PM,mg/L,0.02,0.3,DHEC
CW-072,5/31/2017,10:41:00 AM,mg/L,0.02,0.3,DHEC
CL-089,6/22/2017,11:39:00 AM,mg/L,0.02,0.3,DHEC
CW-206,6/6/2017,10:40:00 AM,mg/L,0.42,0.3,DHEC
CW-033,12/11/2017,11:15:00 AM,mg/L,0.68,0.3,DHEC
CW-017,9/7/2017,1:10:00 PM,mg/L,0.056,0.3,DHEC
CW-233,6/8/2017,11:43:00 AM,mg/L,0.37,0.3,DHEC
CW-019,9/28/2017,10:38:00 AM,mg/L,0.38,0.3,DHEC
CW-014,9/19/2017,11:19:00 AM,mg/L,0.13,0.3,DHEC
CW-033,7/13/2017,11:27:00 AM,mg/L,0.7,0.3,DHEC
CW-016,9/20/2017,10:45:00 AM,mg/L,1.2,0.3,DHEC
CW-014,10/4/2017,11:28:00 AM,mg/L,0.072,0.3,DHEC
CW-174,1/17/2017,11:25:00 AM,mg/L,1,0.3,DHEC
CW-222,5/23/2017,10:59:00 AM,mg/L,0.38,0.3,DHEC
RS-17352,6/20/2017,10:39:00 AM,mg/L,0.27,0.3,DHEC
CW-083,11/16/2017,9:14:00 AM,mg/L,1.4,0.3,DHEC
CW-036,8/1/2017,11:35:00 AM,mg/L,12,0.3,DHEC
CW-231,6/14/2017,11:36:00 AM,mg/L,0.58,0.3,DHEC
CW-174,11/30/2017,12:05:00 PM,mg/L,0.69,0.3,DHEC
CW-016,5/11/2017,10:53:00 AM,mg/L,0.61,0.3,DHEC
RL-17127,7/13/2017,11:36:00 AM,mg/L,0.31,0.3,DHEC
RL-17055,12/5/2017,12:45:00 PM,mg/L,0.52,0.3,DHEC
CW-016F,7/18/2017,11:35:00 AM,mg/L,0.73,0.3,DHEC
RL-17055,11/20/2017,1:07:00 PM,mg/L,0.63,0.3,DHEC
RL-17071,8/9/2017,11:25:00 AM,mg/L,0.73,0.3,DHEC
CW-014,6/20/2017,9:41:00 AM,mg/L,0.13,0.3,DHEC
CW-041,3/8/2017,9:19:00 AM,mg/L,1.1,0.3,DHEC
CW-016,4/11/2017,11:31:00 AM,mg/L,0.35,0.3,DHEC
RS-17352,2/7/2017,12:48:00 PM,mg/L,0.082,0.3,DHEC
CW-233,12/27/2017,11:28:00 AM,mg/L,0.36,0.3,DHEC
CW-174,5/16/2017,11:46:00 AM,mg/L,0.74,0.3,DHEC
RS-17384,10/25/2017,9:55:00 AM,mg/L,0.023,0.3,DHEC
RS-17352,12/6/2017,10:36:00 AM,mg/L,0.05,0.3,DHEC
CW-231,3/13/2017,11:35:00 AM,mg/L,1.4,0.3,DHEC
CW-057,9/20/2017,12:05:00 PM,mg/L,0.33,0.3,DHEC
RS-17352,11/16/2017,9:55:00 AM,mg/L,0.038,0.3,DHEC
CW-251,3/29/2017,2:00:00 PM,mg/L,0.02,0.3,DHEC
CW-017,4/5/2017,1:11:00 PM,mg/L,0.035,0.3,DHEC
CW-207,8/24/2017,1:58:00 PM,mg/L,0.076,0.3,DHEC
CL-089,2/9/2017,11:09:00 AM,mg/L,0.94,0.3,DHEC
CW-252,2/9/2017,12:48:00 PM,mg/L,0.097,0.3,DHEC
CW-251,1/30/2017,1:57:00 PM,mg/L,0.053,0.3,DHEC
RL-17055,6/22/2017,12:51:00 PM,mg/L,0.02,0.3,DHEC
CW-017,5/18/2017,9:20:00 AM,mg/L,0.19,0.3,DHEC
CW-251,4/26/2017,1:40:00 PM,mg/L,0.02,0.3,DHEC
CW-222,4/17/2017,11:42:00 AM,mg/L,0.59,0.3,DHEC
CW-174,12/11/2017,11:30:00 AM,mg/L,1.2,0.3,DHEC
CW-019,1/30/2017,10:49:00 AM,mg/L,0.76,0.3,DHEC
CW-041,2/7/2017,10:35:00 AM,mg/L,1.1,0.3,DHEC
CW-222,7/25/2017,11:18:00 AM,mg/L,0.28,0.3,DHEC
RL-17071,4/11/2017,10:50:00 AM,mg/L,0.73,0.3,DHEC
CW-222,2/28/2017,11:11:00 AM,mg/L,0.61,0.3,DHEC
CL-089,12/5/2017,11:35:00 AM,mg/L,0.55,0.3,DHEC
CW-016F,9/20/2017,11:09:00 AM,mg/L,0.97,0.3,DHEC
CW-222,11/27/2017,11:11:00 AM,mg/L,0.57,0.3,DHEC
CW-016F,11/21/2017,1:14:00 PM,mg/L,0.74,0.3,DHEC
CW-233,7/20/2017,9:43:00 AM,mg/L,0.19,0.3,DHEC
CW-019,11/20/2017,11:22:00 AM,mg/L,0.51,0.3,DHEC
CW-206,10/31/2017,10:13:00 AM,mg/L,0.26,0.3,DHEC
CW-033,3/13/2017,12:35:00 PM,mg/L,1.2,0.3,DHEC
CW-083,5/24/2017,11:32:00 AM,mg/L,0.87,0.3,DHEC
CW-036,11/16/2017,10:21:00 AM,mg/L,14,0.3,DHEC
CW-222,3/9/2017,11:23:00 AM,mg/L,0.62,0.3,DHEC
CW-016F,8/9/2017,11:00:00 AM,mg/L,0.88,0.3,DHEC
RS-17340,1/24/2017,11:52:00 AM,mg/L,0.07,0.3,DHEC
RS-17384,12/5/2017,10:28:00 AM,mg/L,0.09,0.3,DHEC
RL-17055,8/24/2017,2:14:00 PM,mg/L,0.049,0.3,DHEC
CW-233,11/21/2017,11:10:00 AM,mg/L,0.02,0.3,DHEC
RL-17071,7/18/2017,12:05:00 PM,mg/L,1.2,0.3,DHEC
CW-041,8/1/2017,10:08:00 AM,mg/L,0.7,0.3,DHEC
CW-083,7/18/2017,11:30:00 AM,mg/L,0.52,0.3,DHEC
CW-057,5/11/2017,11:55:00 AM,mg/L,0.5,0.3,DHEC
RS-17384,7/27/2017,10:00:00 AM,mg/L,0.055,0.3,DHEC
CW-019,8/24/2017,11:31:00 AM,mg/L,0.22,0.3,DHEC
RS-17340,12/27/2017,10:09:00 AM,mg/L,0.02,0.3,DHEC
CW-033,2/16/2017,12:40:00 PM,mg/L,1.2,0.3,DHEC
RS-17352,5/24/2017,12:20:00 PM,mg/L,0.14,0.3,DHEC
CW-206,7/25/2017,10:13:00 AM,mg/L,0.22,0.3,DHEC
CW-036,10/4/2017,10:57:00 AM,mg/L,15,0.3,DHEC
CW-017,12/27/2017,12:39:00 PM,mg/L,0.16,0.3,DHEC
RL-17132,3/13/2017,10:25:00 AM,mg/L,1.5,0.3,DHEC
RS-17384,2/9/2017,9:50:00 AM,mg/L,0.095,0.3,DHEC
CW-206,3/9/2017,10:25:00 AM,mg/L,0.47,0.3,DHEC
CW-017,6/8/2017,2:15:00 PM,mg/L,0.26,0.3,DHEC
CW-033,4/12/2017,11:50:00 AM,mg/L,0.64,0.3,DHEC
RL-17071,5/11/2017,11:35:00 AM,mg/L,0.62,0.3,DHEC
CL-089,10/25/2017,11:05:00 AM,mg/L,0.18,0.3,DHEC
CW-017,11/30/2017,9:05:00 AM,mg/L,0.039,0.3,DHEC
RS-17384,8/24/2017,10:55:00 AM,mg/L,0.13,0.3,DHEC
CW-206,12/11/2017,10:35:00 AM,mg/L,0.4,0.3,DHEC
RS-17340,4/5/2017,10:57:00 AM,mg/L,0.02,0.3,DHEC
CW-236,8/3/2017,12:04:00 PM,mg/L,0.1,0.3,DHEC
CW-174,2/16/2017,12:09:00 PM,mg/L,1.4,0.3,DHEC
RL-17127,12/11/2017,11:05:00 AM,mg/L,0.65,0.3,DHEC
CW-206,8/30/2017,10:13:00 AM,mg/L,0.26,0.3,DHEC
RL-17127,11/30/2017,12:17:00 PM,mg/L,0.65,0.3,DHEC
RL-17071,3/9/2017,11:05:00 AM,mg/L,0.98,0.3,DHEC
CW-016,11/21/2017,1:00:00 PM,mg/L,0.57,0.3,DHEC
CW-036,6/20/2017,10:11:00 AM,mg/L,5.5,0.3,DHEC
CW-233,3/8/2017,10:19:00 AM,mg/L,0.028,0.3,DHEC
CW-041,1/12/2017,12:50:00 PM,mg/L,1.4,0.3,DHEC
CW-236,1/24/2017,12:37:00 PM,mg/L,0.11,0.3,DHEC
RS-17340,5/18/2017,10:58:00 AM,mg/L,0.14,0.3,DHEC
CW-222,1/26/2017,11:46:00 AM,mg/L,0.93,0.3,DHEC
CW-019,10/25/2017,10:24:00 AM,mg/L,0.24,0.3,DHEC
CL-089,9/28/2017,11:22:00 AM,mg/L,0.02,0.3,DHEC
CW-041,7/18/2017,11:03:00 AM,mg/L,0.53,0.3,DHEC
CW-033,5/16/2017,11:30:00 AM,mg/L,0.58,0.3,DHEC
RS-17340,3/8/2017,10:51:00 AM,mg/L,0.02,0.3,DHEC
RS-17352,10/4/2017,10:15:00 AM,mg/L,0.087,0.3,DHEC
RL-17127,9/26/2017,11:27:00 AM,mg/L,0.46,0.3,DHEC
CW-041,5/24/2017,11:15:00 AM,mg/L,0.62,0.3,DHEC
CW-206,1/26/2017,10:34:00 AM,mg/L,0.84,0.3,DHEC
CL-089,8/24/2017,12:38:00 PM,mg/L,0.02,0.3,DHEC
CW-233,5/18/2017,9:54:00 AM,mg/L,0.53,0.3,DHEC
CW-016,8/9/2017,10:35:00 AM,mg/L,1,0.3,DHEC
CW-222,9/25/2017,11:33:00 AM,mg/L,0.5,0.3,DHEC
RL-17127,10/19/2017,12:45:00 PM,mg/L,0.63,0.3,DHEC
RL-17127,2/16/2017,12:24:00 PM,mg/L,1,0.3,DHEC
CW-207,11/20/2017,12:55:00 PM,mg/L,0.61,0.3,DHEC
CW-057,3/9/2017,12:06:00 PM,mg/L,1.6,0.3,DHEC
CL-089,7/27/2017,11:13:00 AM,mg/L,0.076,0.3,DHEC
CW-014,8/1/2017,12:05:00 PM,mg/L,0.049,0.3,DHEC
CW-233,9/7/2017,11:24:00 AM,mg/L,0.27,0.3,DHEC
CW-207,4/26/2017,12:12:00 PM,mg/L,0.61,0.3,DHEC
CW-174,3/13/2017,12:15:00 PM,mg/L,1.5,0.3,DHEC
CL-089,5/30/2017,1:20:00 PM,mg/L,0.19,0.3,DHEC
CW-233,8/3/2017,11:22:00 AM,mg/L,0.077,0.3,DHEC
CW-033,8/23/2017,11:35:00 AM,mg/L,0.56,0.3,DHEC
CW-231,10/19/2017,10:51:00 AM,mg/L,0.94,0.3,DHEC
CW-236,5/18/2017,11:23:00 AM,mg/L,0.21,0.3,DHEC
CW-252,5/31/2017,10:22:00 AM,mg/L,0.023,0.3,DHEC
CL-089,1/30/2017,11:31:00 AM,mg/L,1,0.3,DHEC
CL-089,4/26/2017,11:15:00 AM,mg/L,0.38,0.3,DHEC
CW-041,12/6/2017,9:26:00 AM,mg/L,0.66,0.3,DHEC
CW-174,7/13/2017,11:11:00 AM,mg/L,0.7,0.3,DHEC
CW-252,6/22/2017,2:29:00 PM,mg/L,0.039,0.3,DHEC
CW-057,1/5/2017,11:36:00 AM,mg/L,1.4,0.3,DHEC
RL-17071,11/21/2017,1:24:00 PM,mg/L,0.86,0.3,DHEC
CW-233,10/18/2018,1:00:00 PM,mg/L,0.23,0.3,DHEC
RS-18396,1/24/2018,11:40:00 AM,mg/L,0.02,0.3,DHEC
CW-222,7/18/2018,11:09:00 AM,mg/L,0.32,0.3,DHEC
CW-016,10/23/2018,2:17:00 PM,mg/L,0.61,0.3,DHEC
CW-014,6/12/2018,12:43:00 PM,mg/L,0.27,0.3,DHEC
CW-233,5/7/2018,3:00:00 PM,mg/L,0.21,0.3,DHEC
CW-207,11/14/2018,11:46:00 AM,mg/L,0.64,0.3,DHEC
RS-18416,4/11/2018,11:06:00 AM,mg/L,0.02,0.3,DHEC
RL-18146,6/18/2018,10:21:00 AM,mg/L,0.42,0.3,DHEC
CW-236,6/13/2018,12:47:00 PM,mg/L,0.15,0.3,DHEC
CW-041,11/13/2018,9:50:00 AM,mg/L,0.43,0.3,DHEC
RS-14200,8/9/2018,1:59:00 PM,mg/L,0.13,0.3,DHEC
CW-057,12/11/2018,3:09:00 PM,mg/L,0.42,0.3,DHEC
CW-207,1/29/2018,11:47:00 AM,mg/L,0.93,0.3,DHEC
CW-222,1/16/2018,11:57:00 AM,mg/L,0.51,0.3,DHEC
CW-016,1/31/2018,10:51:00 AM,mg/L,0.61,0.3,DHEC
CW-072,11/14/2018,1:06:00 PM,mg/L,0.1,0.3,DHEC
CW-231,3/19/2018,11:57:00 AM,mg/L,0.69,0.3,DHEC
CW-233,3/6/2018,12:30:00 PM,mg/L,0.25,0.3,DHEC
CW-251,10/29/2018,12:38:00 PM,mg/L,0.02,0.3,DHEC
CW-040,10/29/2018,1:25:00 PM,mg/L,0.02,0.3,DHEC
CW-252,1/29/2018,1:33:00 PM,mg/L,0.14,0.3,DHEC
CW-041,5/2/2018,1:00:00 PM,mg/L,0.35,0.3,DHEC
RL-18146,8/7/2018,12:31:00 PM,mg/L,0.39,0.3,DHEC
CW-033,3/19/2018,10:42:00 AM,mg/L,0.7,0.3,DHEC
CW-016F,5/17/2018,10:12:00 AM,mg/L,1.5,0.3,DHEC
CW-036,5/1/2018,12:40:00 PM,mg/L,9.2,0.3,DHEC
CW-040,4/25/2018,2:41:00 PM,mg/L,0.02,0.3,DHEC
CW-231,7/16/2018,1:40:00 PM,mg/L,0.52,0.3,DHEC
CW-251,11/14/2018,1:28:00 PM,mg/L,0.02,0.3,DHEC
CW-033,5/31/2018,10:35:00 AM,mg/L,0.38,0.3,DHEC
CW-019,1/29/2018,10:14:00 AM,mg/L,0.52,0.3,DHEC
CW-016,7/12/2018,10:07:00 AM,mg/L,1,0.3,DHEC
RS-14200,12/6/2018,10:09:00 AM,mg/L,0.26,0.3,DHEC
CW-083,10/23/2018,9:35:00 AM,mg/L,1.8,0.3,DHEC
RS-14216,11/6/2018,11:27:00 AM,mg/L,0.12,0.3,DHEC
CW-206,7/19/2018,11:40:00 AM,mg/L,0.29,0.3,DHEC
CW-036,6/12/2018,10:40:00 AM,mg/L,2.8,0.3,DHEC
CW-019,7/24/2018,10:16:00 AM,mg/L,0.25,0.3,DHEC
RS-14216,5/7/2018,12:43:00 PM,mg/L,0.27,0.3,DHEC
CW-207,2/27/2018,12:34:00 PM,mg/L,0.48,0.3,DHEC
CW-233,6/13/2018,1:56:00 PM,mg/L,0.3,0.3,DHEC
CW-041,7/10/2018,10:27:00 AM,mg/L,0.34,0.3,DHEC
CW-017,8/9/2018,10:18:00 AM,mg/L,0.13,0.3,DHEC
CW-207,3/15/2018,12:28:00 PM,mg/L,0.64,0.3,DHEC
CW-033,4/12/2018,11:03:00 AM,mg/L,0.73,0.3,DHEC
RL-18146,5/31/2018,10:50:00 AM,mg/L,0.28,0.3,DHEC
RS-14200,2/26/2018,1:07:00 PM,mg/L,0.12,0.3,DHEC
CW-017,1/23/2018,1:31:00 PM,mg/L,0.16,0.3,DHEC
CW-222,5/23/2018,11:00:00 AM,mg/L,0.37,0.3,DHEC
CW-040,7/24/2018,11:50:00 AM,mg/L,0.02,0.3,DHEC
CW-206,2/6/2018,10:58:00 AM,mg/L,0.66,0.3,DHEC
CW-083,7/10/2018,9:53:00 AM,mg/L,0.61,0.3,DHEC
CW-057,8/15/2018,11:07:00 AM,mg/L,0.24,0.3,DHEC
RS-15284,11/7/2018,10:16:00 AM,mg/L,0.31,0.3,DHEC
CW-040,2/27/2018,2:44:00 PM,mg/L,0.02,0.3,DHEC
CW-207,6/14/2018,12:11:00 PM,mg/L,0.11,0.3,DHEC
CW-233,12/3/2018,12:44:00 PM,mg/L,0.28,0.3,DHEC
CW-233,7/9/2018,1:41:00 PM,mg/L,0.42,0.3,DHEC
CW-083,3/29/2018,9:49:00 AM,mg/L,1.1,0.3,DHEC
CW-083,1/16/2018,10:40:00 AM,mg/L,1.2,0.3,DHEC
CW-029,7/9/2018,11:11:00 AM,mg/L,0.035,0.3,DHEC
CW-231,5/31/2018,9:56:00 AM,mg/L,0.59,0.3,DHEC
CW-231,11/19/2018,10:15:00 AM,mg/L,0.38,0.3,DHEC
CL-089,10/29/2018,11:02:00 AM,mg/L,0.38,0.3,DHEC
RS-15284,10/16/2018,10:41:00 AM,mg/L,0.02,0.3,DHEC
CW-174,6/18/2018,10:35:00 AM,mg/L,0.55,0.3,DHEC
CW-236,3/6/2018,12:14:00 PM,mg/L,0.086,0.3,DHEC
CW-222,4/11/2018,10:51:00 AM,mg/L,0.56,0.3,DHEC
