StationID,ActivityStartDate,ActivityStartTime/Time,Ammonia_units,Ammonia,depth_m,source
CW-014,7/10/2018,11:15:00 AM,mg/L,0.056,0.3,DHEC
CL-089,8/8/2018,10:25:00 AM,mg/L,0.05,0.3,DHEC
CW-016,2/21/2018,10:20:00 AM,mg/L,0.073,0.3,DHEC
RS-18408,1/11/2018,12:40:00 PM,mg/L,0.051,0.3,DHEC
CL-089,12/6/2018,10:56:00 AM,mg/L,0.059,0.3,DHEC
RS-15284,3/15/2018,10:15:00 AM,mg/L,0.05,0.3,DHEC
CW-083,4/10/2018,9:41:00 AM,mg/L,0.062,0.3,DHEC
CW-222,1/16/2018,11:57:00 AM,mg/L,0.05,0.3,DHEC
CW-029,4/11/2018,10:01:00 AM,mg/L,0.07,0.3,DHEC
CW-252,10/29/2018,12:55:00 PM,mg/L,0.05,0.3,DHEC
RL-18146,7/16/2018,2:45:00 PM,mg/L,0.05,0.3,DHEC
CW-206,9/26/2018,11:20:00 AM,mg/L,0.05,0.3,DHEC
RS-17340,5/7/2018,1:41:00 PM,mg/L,0.05,0.3,DHEC
CW-072,8/8/2018,1:48:00 PM,mg/L,0.052,0.3,DHEC
CW-083,11/13/2018,10:11:00 AM,mg/L,0.05,0.3,DHEC
CW-036,4/10/2018,11:08:00 AM,mg/L,0.05,0.3,DHEC
RS-18416,3/15/2018,12:53:00 PM,mg/L,0.05,0.3,DHEC
RS-14200,5/30/2018,2:25:00 PM,mg/L,0.076,0.3,DHEC
CW-207,1/29/2018,11:47:00 AM,mg/L,0.05,0.3,DHEC
CW-016F,12/11/2018,2:36:00 PM,mg/L,0.05,0.3,DHEC
CW-233,3/6/2018,12:30:00 PM,mg/L,0.05,0.3,DHEC
CW-017,7/9/2018,2:07:00 PM,mg/L,0.127,0.3,DHEC
RS-15284,11/7/2018,10:16:00 AM,mg/L,0.065,0.3,DHEC
CW-036,10/23/2018,11:32:00 AM,mg/L,0.05,0.3,DHEC
CW-233,11/6/2018,1:01:00 PM,mg/L,0.05,0.3,DHEC
RS-14200,3/15/2018,1:40:00 PM,mg/L,0.05,0.3,DHEC
CW-016,6/19/2018,10:55:00 AM,mg/L,0.05,0.3,DHEC
RS-15284,12/6/2018,11:12:00 AM,mg/L,0.071,0.3,DHEC
CW-251,11/14/2018,1:28:00 PM,mg/L,0.05,0.3,DHEC
CW-016,4/25/2018,2:23:00 PM,mg/L,0.086,0.3,DHEC
CW-069,11/6/2018,11:52:00 AM,mg/L,0.05,0.3,DHEC
CW-016F,4/25/2018,2:36:00 PM,mg/L,0.089,0.3,DHEC
CW-222,6/19/2018,11:14:00 AM,mg/L,0.05,0.3,DHEC
RS-15284,4/11/2018,9:21:00 AM,mg/L,0.05,0.3,DHEC
RL-18083,1/29/2018,12:12:00 PM,mg/L,0.05,0.3,DHEC
CW-233,6/13/2018,1:56:00 PM,mg/L,0.05,0.3,DHEC
CW-019,10/29/2018,10:18:00 AM,mg/L,0.05,0.3,DHEC
CW-206,4/24/2018,11:25:00 AM,mg/L,0.05,0.3,DHEC
RS-17352,1/16/2018,11:32:00 AM,mg/L,0.05,0.3,DHEC
CW-057,11/19/2018,2:21:00 PM,mg/L,0.05,0.3,DHEC
CW-040,4/25/2018,2:41:00 PM,mg/L,0.05,0.3,DHEC
CW-029,6/20/2018,11:39:00 AM,mg/L,0.212,0.3,DHEC
RS-14200,10/16/2018,1:37:00 PM,mg/L,0.05,0.3,DHEC
CW-040,2/27/2018,2:44:00 PM,mg/L,0.05,0.3,DHEC
RS-17340,2/6/2018,11:51:00 AM,mg/L,0.05,0.3,DHEC
RL-18146,12/11/2018,12:30:00 PM,mg/L,0.05,0.3,DHEC
CW-016F,7/12/2018,10:22:00 AM,mg/L,0.05,0.3,DHEC
RS-18408,12/4/2018,1:27:00 PM,mg/L,0.05,0.3,DHEC
CW-233,8/14/2018,2:05:00 PM,mg/L,0.05,0.3,DHEC
CW-251,5/29/2018,12:46:00 PM,mg/L,0.05,0.3,DHEC
RS-14200,4/11/2018,12:54:00 PM,mg/L,0.05,0.3,DHEC
CW-072,7/19/2018,12:21:00 PM,mg/L,0.05,0.3,DHEC
CW-251,10/29/2018,12:38:00 PM,mg/L,0.05,0.3,DHEC
RS-15284,5/30/2018,11:38:00 AM,mg/L,0.23,0.3,DHEC
CW-019,3/15/2018,10:32:00 AM,mg/L,0.05,0.3,DHEC
CW-222,4/11/2018,10:51:00 AM,mg/L,0.095,0.3,DHEC
CW-017,6/20/2018,1:30:00 PM,mg/L,0.05,0.3,DHEC
RS-14200,2/26/2018,1:07:00 PM,mg/L,0.05,0.3,DHEC
RS-17352,3/29/2018,10:27:00 AM,mg/L,0.05,0.3,DHEC
CW-222,2/8/2018,11:13:00 AM,mg/L,0.05,0.3,DHEC
CW-040,3/15/2018,2:43:00 PM,mg/L,0.05,0.3,DHEC
CW-033,3/19/2018,10:42:00 AM,mg/L,0.051,0.3,DHEC
CW-206,1/4/2018,10:53:00 AM,mg/L,0.05,0.3,DHEC
CW-174,10/23/2018,10:46:00 AM,mg/L,0.051,0.3,DHEC
CW-041,12/5/2018,10:49:00 AM,mg/L,0.05,0.3,DHEC
CW-014,10/23/2018,10:50:00 AM,mg/L,0.069,0.3,DHEC
CW-207,2/27/2018,12:34:00 PM,mg/L,0.05,0.3,DHEC
RS-17352,6/12/2018,10:21:00 AM,mg/L,0.05,0.3,DHEC
CW-041,10/23/2018,9:57:00 AM,mg/L,0.05,0.3,DHEC
CW-040,1/29/2018,2:01:00 PM,mg/L,0.05,0.3,DHEC
RL-18083,2/27/2018,12:53:00 PM,mg/L,0.055,0.3,DHEC
CW-222,5/23/2018,11:00:00 AM,mg/L,0.05,0.3,DHEC
CW-236,12/3/2018,12:18:00 PM,mg/L,0.05,0.3,DHEC
CW-252,3/15/2018,2:25:00 PM,mg/L,0.05,0.3,DHEC
RS-18408,3/1/2018,1:17:00 PM,mg/L,0.05,0.3,DHEC
CW-231,11/19/2018,10:15:00 AM,mg/L,0.05,0.3,DHEC
CW-041,7/10/2018,10:27:00 AM,mg/L,0.05,0.3,DHEC
CW-016F,3/19/2018,2:30:00 PM,mg/L,0.05,0.3,DHEC
CW-019,12/6/2018,10:17:00 AM,mg/L,0.05,0.3,DHEC
CW-057,5/17/2018,10:42:00 AM,mg/L,0.066,0.3,DHEC
RS-18416,11/7/2018,1:25:00 PM,mg/L,0.05,0.3,DHEC
CW-231,5/31/2018,9:56:00 AM,mg/L,0.05,0.3,DHEC
RS-18416,4/11/2018,11:06:00 AM,mg/L,0.05,0.3,DHEC
CW-016F,11/19/2018,1:58:00 PM,mg/L,0.05,0.3,DHEC
CW-207,6/14/2018,12:11:00 PM,mg/L,0.05,0.3,DHEC
CW-072,4/25/2018,1:32:00 PM,mg/L,0.05,0.3,DHEC
RS-17352,4/10/2018,10:09:00 AM,mg/L,0.05,0.3,DHEC
RS-14216,1/24/2018,11:12:00 AM,mg/L,0.1,0.3,DHEC
CW-033,5/31/2018,10:35:00 AM,mg/L,0.05,0.3,DHEC
CW-222,8/9/2018,10:51:00 AM,mg/L,0.05,0.3,DHEC
CW-072,11/14/2018,1:06:00 PM,mg/L,0.05,0.3,DHEC
RS-17340,3/6/2018,11:50:00 AM,mg/L,0.05,0.3,DHEC
RS-18396,1/24/2018,11:40:00 AM,mg/L,0.05,0.3,DHEC
RS-18416,6/20/2018,12:54:00 PM,mg/L,0.084,0.3,DHEC
CW-072,6/14/2018,1:21:00 PM,mg/L,0.117,0.3,DHEC
CW-019,1/29/2018,10:14:00 AM,mg/L,0.055,0.3,DHEC
CW-041,5/2/2018,1:00:00 PM,mg/L,0.057,0.3,DHEC
CL-089,1/29/2018,10:52:00 AM,mg/L,0.05,0.3,DHEC
CW-233,1/24/2018,2:09:00 PM,mg/L,0.05,0.3,DHEC
RS-18408,11/13/2018,2:28:00 PM,mg/L,0.05,0.3,DHEC
CW-072,10/29/2018,12:09:00 PM,mg/L,0.05,0.3,DHEC
CW-016F,1/31/2018,10:35:00 AM,mg/L,0.05,0.3,DHEC
RL-18083,3/15/2018,12:50:00 PM,mg/L,0.053,0.3,DHEC
RS-17352,8/7/2018,1:13:00 PM,mg/L,0.05,0.3,DHEC
CW-040,12/6/2018,1:48:00 PM,mg/L,0.05,0.3,DHEC
CW-236,11/6/2018,12:27:00 PM,mg/L,0.05,0.3,DHEC
RS-18396,12/3/2018,11:10:00 AM,mg/L,0.05,0.3,DHEC
CW-222,7/18/2018,11:09:00 AM,mg/L,0.05,0.3,DHEC
RS-14216,6/13/2018,11:57:00 AM,mg/L,0.05,0.3,DHEC
CW-233,5/7/2018,3:00:00 PM,mg/L,0.05,0.3,DHEC
CW-033,10/23/2018,11:07:00 AM,mg/L,0.05,0.3,DHEC
CL-089,10/29/2018,11:02:00 AM,mg/L,0.05,0.3,DHEC
RL-18083,5/29/2018,11:33:00 AM,mg/L,0.05,0.3,DHEC
CW-252,11/14/2018,1:37:00 PM,mg/L,0.05,0.3,DHEC
CW-017,3/15/2018,2:11:00 PM,mg/L,0.05,0.3,DHEC
CW-041,9/5/2018,10:13:00 AM,mg/L,0.05,0.3,DHEC
CW-016F,6/19/2018,11:11:00 AM,mg/L,0.05,0.3,DHEC
CW-231,3/19/2018,11:57:00 AM,mg/L,0.056,0.3,DHEC
RS-17352,12/5/2018,1:52:00 PM,mg/L,0.05,0.3,DHEC
CW-016,8/15/2018,10:22:00 AM,mg/L,0.05,0.3,DHEC
RS-15284,1/23/2018,9:51:00 AM,mg/L,0.05,0.3,DHEC
CW-236,5/7/2018,2:17:00 PM,mg/L,0.05,0.3,DHEC
CW-016,7/12/2018,10:07:00 AM,mg/L,0.053,0.3,DHEC
CW-083,2/22/2018,9:10:00 AM,mg/L,0.05,0.3,DHEC
CW-033,6/18/2018,10:06:00 AM,mg/L,0.05,0.3,DHEC
CW-019,2/27/2018,10:21:00 AM,mg/L,0.05,0.3,DHEC
CW-251,2/27/2018,2:12:00 PM,mg/L,0.05,0.3,DHEC
RL-18083,11/14/2018,12:08:00 PM,mg/L,0.05,0.3,DHEC
RS-15284,6/20/2018,10:56:00 AM,mg/L,0.115,0.3,DHEC
CW-017,10/16/2018,9:33:00 AM,mg/L,0.12,0.3,DHEC
CW-029,7/9/2018,11:11:00 AM,mg/L,0.27,0.3,DHEC
RL-18083,8/8/2018,12:25:00 PM,mg/L,0.05,0.3,DHEC
CW-017,4/11/2018,1:55:00 PM,mg/L,0.063,0.3,DHEC
CW-207,5/29/2018,11:15:00 AM,mg/L,0.05,0.3,DHEC
CW-033,1/30/2018,12:05:00 PM,mg/L,0.05,0.3,DHEC
CW-017,11/7/2018,9:10:00 AM,mg/L,0.05,0.3,DHEC
CW-207,7/26/2018,11:09:00 AM,mg/L,0.05,0.3,DHEC
RL-18146,8/7/2018,12:31:00 PM,mg/L,0.05,0.3,DHEC
RS-17352,5/1/2018,12:58:00 PM,mg/L,0.056,0.3,DHEC
CW-016,5/17/2018,9:59:00 AM,mg/L,0.05,0.3,DHEC
CW-236,8/14/2018,1:34:00 PM,mg/L,0.05,0.3,DHEC
RL-18146,6/18/2018,10:21:00 AM,mg/L,0.05,0.3,DHEC
CW-017,1/23/2018,1:31:00 PM,mg/L,0.053,0.3,DHEC
CW-252,5/29/2018,12:59:00 PM,mg/L,0.05,0.3,DHEC
CW-016,3/19/2018,2:12:00 PM,mg/L,0.05,0.3,DHEC
CW-236,10/18/2018,12:29:00 PM,mg/L,0.05,0.3,DHEC
CW-057,12/11/2018,3:09:00 PM,mg/L,0.058,0.3,DHEC
CW-029,12/6/2018,12:14:00 PM,mg/L,0.05,0.3,DHEC
RL-18083,4/25/2018,12:36:00 PM,mg/L,0.054,0.3,DHEC
RL-18146,5/31/2018,10:50:00 AM,mg/L,0.05,0.3,DHEC
CW-206,8/13/2018,10:07:00 AM,mg/L,0.05,0.3,DHEC
CW-041,6/12/2018,9:23:00 AM,mg/L,0.05,0.3,DHEC
RS-18408,10/31/2018,2:13:00 PM,mg/L,0.05,0.3,DHEC
CW-236,1/24/2018,12:41:00 PM,mg/L,0.05,0.3,DHEC
RS-14216,4/4/2018,10:39:00 AM,mg/L,0.05,0.3,DHEC
RS-14216,10/18/2018,11:06:00 AM,mg/L,0.05,0.3,DHEC
CW-236,3/6/2018,12:14:00 PM,mg/L,0.05,0.3,DHEC
CW-251,3/15/2018,2:15:00 PM,mg/L,0.05,0.3,DHEC
RL-18146,10/23/2018,10:27:00 AM,mg/L,0.05,0.3,DHEC
RS-17340,4/4/2018,11:25:00 AM,mg/L,0.05,0.3,DHEC
CW-036,2/22/2018,11:00:00 AM,mg/L,0.064,0.3,DHEC
CW-251,12/6/2018,1:12:00 PM,mg/L,0.05,0.3,DHEC
CW-083,9/5/2018,10:41:00 AM,mg/L,0.055,0.3,DHEC
CW-174,11/19/2018,10:54:00 AM,mg/L,0.05,0.3,DHEC
CL-089,7/26/2018,10:36:00 AM,mg/L,0.05,0.3,DHEC
RS-17352,9/5/2018,11:12:00 AM,mg/L,0.078,0.3,DHEC
CW-017,2/26/2018,1:40:00 PM,mg/L,0.05,0.3,DHEC
CW-236,6/13/2018,12:47:00 PM,mg/L,0.05,0.3,DHEC
CW-016F,5/17/2018,10:12:00 AM,mg/L,0.05,0.3,DHEC
CW-040,5/29/2018,1:23:00 PM,mg/L,0.05,0.3,DHEC
CW-014,12/5/2018,12:06:00 PM,mg/L,0.05,0.3,DHEC
CW-014,1/16/2018,12:31:00 PM,mg/L,0.05,0.3,DHEC
CW-019,4/25/2018,10:16:00 AM,mg/L,0.057,0.3,DHEC
CW-036,7/10/2018,12:47:00 PM,mg/L,0.05,0.3,DHEC
CW-206,5/24/2018,10:26:00 AM,mg/L,0.05,0.3,DHEC
CW-233,7/9/2018,1:41:00 PM,mg/L,0.05,0.3,DHEC
CW-251,4/25/2018,2:05:00 PM,mg/L,0.05,0.3,DHEC
CW-231,8/7/2018,12:00:00 PM,mg/L,0.08,0.3,DHEC
CW-019,5/29/2018,9:43:00 AM,mg/L,0.055,0.3,DHEC
RS-17340,1/24/2018,12:10:00 PM,mg/L,0.05,0.3,DHEC
CW-057,3/19/2018,2:52:00 PM,mg/L,0.05,0.3,DHEC
CW-206,10/3/2018,10:13:00 AM,mg/L,0.05,0.3,DHEC
CW-016F,10/23/2018,2:43:00 PM,mg/L,0.05,0.3,DHEC
CW-014,11/13/2018,12:12:00 PM,mg/L,0.05,0.3,DHEC
CW-072,12/6/2018,12:52:00 PM,mg/L,0.05,0.3,DHEC
CW-208,10/23/2019,2:16:00 PM,mg/L,0.05,0.3,DHEC
LCR-03,8/27/2019,12:48:00 PM,mg/L,0.05,0.3,DHEC
CW-040,7/30/2019,2:04:00 PM,mg/L,0.18,0.3,DHEC
CW-057,7/25/2019,10:24:00 AM,mg/L,0.1,0.3,DHEC
CW-236,10/17/2019,1:24:00 PM,mg/L,0.05,0.3,DHEC
CL-089,9/24/2019,10:00:00 AM,mg/L,0.05,0.3,DHEC
CW-033,10/22/2019,10:49:00 AM,mg/L,0.05,0.3,DHEC
LCR-04,8/20/2019,10:55:00 AM,mg/L,0.057,0.3,DHEC
CW-019,10/15/2019,9:53:00 AM,mg/L,0.05,0.3,DHEC
RS-19476,7/9/2019,11:26:00 AM,mg/L,0.44,0.3,DHEC
LCR-04,9/17/2019,12:01:00 PM,mg/L,0.05,0.3,DHEC
CL-089,6/18/2019,10:45:00 AM,mg/L,0.11,0.3,DHEC
CW-231,7/2/2019,9:37:00 AM,mg/L,0.085,0.3,DHEC
CW-041,4/10/2019,10:10:00 AM,mg/L,0.05,0.3,DHEC
CW-207B,8/27/2019,10:10:00 AM,mg/L,0.05,0.3,DHEC
CW-207B,8/13/2019,12:19:00 PM,mg/L,0.05,0.3,DHEC
LCR-03,10/8/2019,1:47:00 PM,mg/L,0.05,0.3,DHEC
CW-083,11/6/2019,11:02:00 AM,mg/L,0.05,0.3,DHEC
LWT-01,11/13/2019,10:07:00 AM,mg/L,0.05,0.3,DHEC
CW-057,7/9/2019,10:24:00 AM,mg/L,0.11,0.3,DHEC
CW-206,3/7/2019,9:23:00 AM,mg/L,0.05,0.3,DHEC
CW-174,5/8/2019,10:19:00 AM,mg/L,0.11,0.3,DHEC
RL-19254,12/10/2019,3:16:00 PM,mg/L,0.05,0.3,DHEC
CW-014,5/7/2019,2:36:00 PM,mg/L,0.05,0.3,DHEC
LWT-01,12/19/2019,10:00:00 AM,mg/L,0.05,0.3,DHEC
LCR-03,10/23/2019,1:24:00 PM,mg/L,0.05,0.3,DHEC
CW-040,8/8/2019,2:28:00 PM,mg/L,0.05,0.3,DHEC
LCR-02,7/15/2019,1:29:00 PM,mg/L,0.062,0.3,DHEC
CW-057,10/22/2019,2:18:00 PM,mg/L,0.071,0.3,DHEC
CW-057,5/8/2019,3:08:00 PM,mg/L,0.05,0.3,DHEC
LCR-03,10/8/2019,1:55:00 PM,mg/L,0.05,0.3,DHEC
LWT-01,7/25/2019,9:55:00 AM,mg/L,0.05,0.3,DHEC
LCR-01,7/25/2019,1:20:00 PM,mg/L,0.05,0.3,DHEC
LCR-05,10/1/2019,10:26:00 AM,mg/L,0.05,0.3,DHEC
CW-251,2/6/2019,2:19:00 PM,mg/L,0.05,0.3,DHEC
CW-207B,10/23/2019,10:49:00 AM,mg/L,0.05,0.3,DHEC
LCT-03,7/9/2019,8:40:00 AM,mg/L,0.052,0.3,DHEC
CW-017,12/9/2019,2:36:00 PM,mg/L,0.075,0.3,DHEC
CW-207B,8/27/2019,10:28:00 AM,mg/L,0.05,0.3,DHEC
CW-207,1/10/2019,11:52:00 AM,mg/L,0.05,0.3,DHEC
RL-19149,2/28/2019,9:55:00 AM,mg/L,0.053,0.3,DHEC
CW-014,1/2/2019,12:29:00 PM,mg/L,0.05,0.3,DHEC
RL-19149,10/22/2019,11:03:00 AM,mg/L,0.05,0.3,DHEC
CW-057,9/17/2019,1:50:00 PM,mg/L,0.05,0.3,DHEC
CW-233,8/13/2019,2:31:00 PM,mg/L,0.05,0.3,DHEC
CW-207,7/30/2019,11:58:00 AM,mg/L,0.05,0.3,DHEC
CW-016,12/10/2019,10:45:00 AM,mg/L,0.05,0.3,DHEC
CL-089,7/15/2019,10:42:00 AM,mg/L,0.093,0.3,DHEC
LCR-02,8/13/2019,1:40:00 PM,mg/L,0.14,0.3,DHEC
RS-19476,5/29/2019,12:00:00 AM,mg/L,0.087,0.3,DHEC
LCR-04,6/25/2019,12:50:00 PM,mg/L,0.05,0.3,DHEC
CW-014,9/17/2019,12:00:00 PM,mg/L,0.05,0.3,DHEC
LCR-05,10/15/2019,9:50:00 AM,mg/L,0.058,0.3,DHEC
CW-222,12/9/2019,11:38:00 AM,mg/L,0.05,0.3,DHEC
LCR-04,10/29/2019,10:20:00 AM,mg/L,0.05,0.3,DHEC
CW-019,11/13/2019,10:05:00 AM,mg/L,0.05,0.3,DHEC
CW-029,3/7/2019,9:31:00 AM,mg/L,0.055,0.3,DHEC
LCR-03,7/15/2019,2:39:00 PM,mg/L,0.05,0.3,DHEC
CW-057,10/15/2019,9:27:00 AM,mg/L,0.05,0.3,DHEC
CW-033,4/9/2019,11:14:00 AM,mg/L,0.05,0.3,DHEC
LWT-01,11/21/2019,10:30:00 AM,mg/L,0.05,0.3,DHEC
CW-019,3/21/2019,9:38:00 AM,mg/L,0.05,0.3,DHEC
CW-083,6/4/2019,11:07:00 AM,mg/L,0.05,0.3,DHEC
LCR-02,9/24/2019,11:59:00 AM,mg/L,0.05,0.3,DHEC
CL-089,10/23/2019,9:35:00 AM,mg/L,0.05,0.3,DHEC
CW-036,7/2/2019,12:39:00 PM,mg/L,0.05,0.3,DHEC
CL-089,9/9/2019,10:33:00 AM,mg/L,0.05,0.3,DHEC
LCR-04,8/20/2019,10:32:00 AM,mg/L,0.05,0.3,DHEC
CW-040,11/13/2019,2:40:00 PM,mg/L,0.05,0.3,DHEC
CW-174,6/5/2019,10:01:00 AM,mg/L,0.11,0.3,DHEC
CW-057,8/6/2019,10:06:00 AM,mg/L,0.05,0.3,DHEC
RL-19258,12/10/2019,9:58:00 AM,mg/L,0.05,0.3,DHEC
CW-083,3/6/2019,9:40:00 AM,mg/L,0.05,0.3,DHEC
CW-174,11/6/2019,10:01:00 AM,mg/L,0.059,0.3,DHEC
CW-036,12/9/2019,12:36:00 PM,mg/L,0.05,0.3,DHEC
RL-19254,11/6/2019,10:40:00 AM,mg/L,0.05,0.3,DHEC
CW-069,7/25/2019,9:40:00 AM,mg/L,0.05,0.3,DHEC
CW-041,5/7/2019,10:57:00 AM,mg/L,0.05,0.3,DHEC
CW-208,10/8/2019,1:16:00 PM,mg/L,0.05,0.3,DHEC
RL-19258,3/27/2019,1:07:00 PM,mg/L,0.05,0.3,DHEC
CW-014,10/1/2019,12:13:00 PM,mg/L,0.05,0.3,DHEC
RS-17340,3/19/2019,2:30:00 PM,mg/L,0.05,0.3,DHEC
LCR-02,10/23/2019,11:55:00 AM,mg/L,0.064,0.3,DHEC
LCR-02,7/30/2019,1:05:00 PM,mg/L,0.087,0.3,DHEC
CW-041,3/6/2019,9:11:00 AM,mg/L,0.05,0.3,DHEC
LCR-03,8/13/2019,2:43:00 PM,mg/L,0.05,0.3,DHEC
CW-069,6/11/2019,10:20:00 AM,mg/L,0.05,0.3,DHEC
CW-236,12/11/2019,2:18:00 PM,mg/L,0.05,0.3,DHEC
CW-014,10/16/2019,10:25:00 AM,mg/L,0.05,0.3,DHEC
CW-057,10/1/2019,9:55:00 AM,mg/L,0.1,0.3,DHEC
CW-017,7/2/2019,8:54:00 AM,mg/L,0.05,0.3,DHEC
LCR-04,10/15/2019,10:36:00 AM,mg/L,0.05,0.3,DHEC
CW-208,10/8/2019,1:21:00 PM,mg/L,0.05,0.3,DHEC
LCT-03,7/25/2019,8:45:00 AM,mg/L,0.05,0.3,DHEC
LCR-03,10/8/2019,1:36:00 PM,mg/L,0.05,0.3,DHEC
CW-017,11/6/2019,9:36:00 AM,mg/L,0.11,0.3,DHEC
CW-207B,6/18/2019,12:05:00 PM,mg/L,0.05,0.3,DHEC
CW-233,9/24/2019,1:36:00 PM,mg/L,0.05,0.3,DHEC
CL-089,7/30/2019,9:54:00 AM,mg/L,0.083,0.3,DHEC
CW-207B,10/23/2019,10:57:00 AM,mg/L,0.05,0.3,DHEC
CL-089,12/16/2019,10:26:00 AM,mg/L,0.05,0.3,DHEC
CW-207B,7/30/2019,10:44:00 AM,mg/L,0.05,0.3,DHEC
LCR-02,10/8/2019,11:59:00 AM,mg/L,0.05,0.3,DHEC
LCR-05,10/29/2019,10:47:00 AM,mg/L,0.05,0.3,DHEC
CW-222,2/19/2019,10:43:00 AM,mg/L,0.05,0.3,DHEC
CW-057,10/1/2019,9:43:00 AM,mg/L,0.085,0.3,DHEC
LCR-03,6/18/2019,4:37:00 PM,mg/L,0.05,0.3,DHEC
RS-19476,9/17/2019,10:30:00 AM,mg/L,0.05,0.3,DHEC
RL-19149,5/8/2019,10:50:00 AM,mg/L,0.05,0.3,DHEC
LCR-04,8/6/2019,12:34:00 PM,mg/L,0.05,0.3,DHEC
RL-19258,8/29/2019,2:40:00 AM,mg/L,0.1,0.3,DHEC
CW-017,9/19/2019,9:12:00 AM,mg/L,0.05,0.3,DHEC
CW-016,7/2/2019,1:46:00 PM,mg/L,0.05,0.3,DHEC
LWT-01,9/4/2019,10:10:00 AM,mg/L,0.05,0.3,DHEC
CW-222,7/10/2019,11:03:00 AM,mg/L,0.052,0.3,DHEC
CW-069,9/4/2019,11:15:00 AM,mg/L,0.055,0.3,DHEC
LCR-02,6/18/2019,3:13:00 PM,mg/L,0.05,0.3,DHEC
CW-029,1/16/2019,10:12:00 AM,mg/L,0.05,0.3,DHEC
CW-016,3/27/2019,2:00:00 PM,mg/L,0.05,0.3,DHEC
LCT-03,10/15/2019,8:35:00 AM,mg/L,0.053,0.3,DHEC
CW-057,9/3/2019,9:54:00 AM,mg/L,0.099,0.3,DHEC
CW-016,10/22/2019,1:39:00 PM,mg/L,0.12,0.3,DHEC
LCT-03,9/17/2019,8:45:00 AM,mg/L,0.05,0.3,DHEC
RL-19149,8/15/2019,10:45:00 AM,mg/L,0.05,0.3,DHEC
CW-208,10/23/2019,2:28:00 PM,mg/L,0.05,0.3,DHEC
RL-19254,7/2/2019,11:22:00 AM,mg/L,0.05,0.3,DHEC
CW-207B,7/30/2019,11:09:00 AM,mg/L,0.05,0.3,DHEC
LCT-02,5/14/2019,11:25:00 AM,mg/L,0.05,0.3,DHEC
RL-19254,10/22/2019,11:14:00 AM,mg/L,0.05,0.3,DHEC
LCT-03,6/11/2019,9:00:00 AM,mg/L,0.05,0.3,DHEC
LCR-05,10/1/2019,10:39:00 AM,mg/L,0.056,0.3,DHEC
CW-014,9/19/2019,12:23:00 PM,mg/L,0.05,0.3,DHEC
CW-233,6/26/2019,12:52:00 PM,mg/L,0.05,0.3,DHEC
CW-206,6/11/2019,10:12:00 AM,mg/L,0.055,0.3,DHEC
LCR-01,8/6/2019,1:10:00 PM,mg/L,0.05,0.3,DHEC
LCT-02,7/25/2019,10:55:00 AM,mg/L,0.05,0.3,DHEC
LCR-05,10/29/2019,10:35:00 AM,mg/L,0.05,0.3,DHEC
CW-069,10/29/2019,10:10:00 AM,mg/L,0.05,0.3,DHEC
CW-208,9/24/2019,2:17:00 PM,mg/L,0.05,0.3,DHEC
CL-089,2/6/2019,11:02:00 AM,mg/L,0.05,0.3,DHEC
CW-041,7/2/2019,9:44:00 AM,mg/L,0.05,0.3,DHEC
CW-014,8/6/2019,12:20:00 PM,mg/L,0.05,0.3,DHEC
CW-208,8/27/2019,1:13:00 PM,mg/L,0.05,0.3,DHEC
CW-019,7/30/2019,10:08:00 AM,mg/L,0.068,0.3,DHEC
LCR-03,8/27/2019,12:30:00 PM,mg/L,0.05,0.3,DHEC
CL-089,10/23/2019,9:57:00 AM,mg/L,0.05,0.3,DHEC
LCR-05,9/17/2019,11:12:00 AM,mg/L,0.05,0.3,DHEC
LCR-04,10/29/2019,10:12:00 AM,mg/L,0.05,0.3,DHEC
CW-041,10/16/2019,12:10:00 PM,mg/L,0.05,0.3,DHEC
LCR-04,10/15/2019,10:14:00 AM,mg/L,0.05,0.3,DHEC
LCR-02,10/8/2019,11:54:00 AM,mg/L,0.05,0.3,DHEC
LCR-02,6/18/2019,3:01:00 PM,mg/L,0.05,0.3,DHEC
LCT-02,8/6/2019,2:50:00 PM,mg/L,0.05,0.3,DHEC
LCR-03,8/27/2019,12:40:00 PM,mg/L,0.05,0.3,DHEC
LCR-02,7/15/2019,1:08:00 PM,mg/L,0.069,0.3,DHEC
LCR-02,7/15/2019,1:40:00 PM,mg/L,0.07,0.3,DHEC
CW-206,1/16/2019,10:26:00 AM,mg/L,0.05,0.3,DHEC
CW-222,6/19/2019,11:25:00 AM,mg/L,0.05,0.3,DHEC
RL-19166,11/13/2019,1:00:00 PM,mg/L,0.05,0.3,DHEC
RL-19149,3/27/2019,10:52:00 AM,mg/L,0.05,0.3,DHEC
CW-069,7/9/2019,10:05:00 AM,mg/L,0.05,0.3,DHEC
CW-207B,7/30/2019,11:00:00 AM,mg/L,0.05,0.3,DHEC
LCR-05,10/15/2019,10:01:00 AM,mg/L,0.055,0.3,DHEC
RL-19149,7/2/2019,11:09:00 AM,mg/L,0.05,0.3,DHEC
CL-089,6/3/2019,11:09:00 AM,mg/L,0.05,0.3,DHEC
CW-040,5/15/2019,2:49:00 PM,mg/L,0.061,0.3,DHEC
CW-019,8/8/2019,10:18:00 AM,mg/L,0.068,0.3,DHEC
LCR-04,10/29/2019,10:02:00 AM,mg/L,0.05,0.3,DHEC
CW-207B,9/24/2019,11:07:00 AM,mg/L,0.05,0.3,DHEC
